"Data";"7806 - Taxa referencial de swaps DI pré-fixada (BM&F) - Prazo de 360 dias - % a.a.";"1 - Taxa de câmbio - Livre - Dólar americano (venda) - diário - u.m.c./US$";"7 - Bovespa - índice - Pontos";"SP500"
2015-05-12;13,79;3,0389;56792;2099,12
2015-05-13;13,8;3,0103;56372;2098,48
2015-05-14;13,75;3,0032;56656;2121,1
2015-05-15;13,73;2,9894;57248;2122,73
2015-05-18;13,78;3,0145;56204;2129,2
2015-05-19;13,79;3,0284;55498;2127,83
2015-05-20;13,7;3,0347;54901;2125,85
2015-05-21;13,71;3,0295;55112;2130,82
2015-05-22;13,69;3,0653;54377;2126,06
2015-05-25;13,67;3,1212;54609;NA
2015-05-26;13,64;3,1351;53629;2104,2
2015-05-27;13,72;3,174;54236;2123,48
2015-05-28;13,71;3,1748;53976;2120,79
2015-05-29;13,76;3,1788;52760;2107,39
2015-06-01;13,82;3,1789;53031;2111,73
2015-06-02;13,89;3,1443;54236;2109,6
2015-06-03;13,92;3,1184;53522;2114,07
2015-06-04;NA;NA;NA;2095,84
2015-06-05;14,02;3,1684;52973;2092,83
2015-06-08;13,96;3,119;52809;2079,28
2015-06-09;14;3,0991;52815;2080,15
2015-06-10;14,12;3,0843;53876;2105,2
2015-06-11;14,24;3,1514;53688;2108,86
2015-06-12;14,22;3,1107;53347;2094,11
2015-06-15;14,34;3,1036;53137;2084,43
2015-06-16;14,28;3,1082;53702;2096,29
2015-06-17;14,26;3,0989;53248;2100,44
2015-06-18;14,27;3,0472;54238;2121,24
2015-06-19;14,28;3,0788;53749;2109,99
2015-06-22;14,24;3,0757;53863;2122,85
2015-06-23;14,16;3,1042;53772;2124,2
2015-06-24;14,26;3,0852;53842;2108,58
2015-06-25;14,34;3,1015;53175;2102,31
2015-06-26;14,35;3,1271;54016;2101,49
2015-06-29;14,32;3,139;53014;2057,64
2015-06-30;14,27;3,1026;53080;2063,11
2015-07-01;14,3;3,1191;52757;2077,42
2015-07-02;14,16;3,1173;53106;2076,78
2015-07-03;14,1;3,1271;52519;NA
2015-07-06;14,13;3,1431;52149;2068,76
2015-07-07;14,1;3,1809;52343;2081,34
2015-07-08;14,02;3,2282;51781;2046,68
2015-07-09;NA;3,2163;NA;2051,31
2015-07-10;13,95;3,1897;52590;2076,62
2015-07-13;13,94;3,1594;53119;2099,6
2015-07-14;13,93;3,123;53239;2108,95
2015-07-15;13,93;3,1532;52902;2107,4
2015-07-16;13,93;3,1375;53069;2124,29
2015-07-17;13,85;3,1832;52341;2126,64
2015-07-20;13,77;3,2149;51600;2128,28
2015-07-21;13,76;3,1813;51474;2119,21
2015-07-22;13,76;3,2094;50915;2114,15
2015-07-23;14;3,285;49806;2102,15
2015-07-24;14,23;3,3254;49245;2079,65
2015-07-27;14,23;3,3557;48735;2067,64
2015-07-28;14,26;3,3815;49601;2093,25
2015-07-29;14,19;3,3419;50245;2108,57
2015-07-30;13,95;3,3652;49897;2108,63
2015-07-31;13,91;3,394;50864;2103,84
2015-08-03;14,01;3,4425;50138;2098,04
2015-08-04;14,01;3,4675;50058;2093,32
2015-08-05;14,12;3,4851;50287;2099,84
2015-08-06;14,43;3,5347;50011;2083,56
2015-08-07;14,51;3,5181;48577;2077,57
2015-08-10;14,38;3,4909;49353;2104,18
2015-08-11;14,25;3,4925;49072;2084,07
2015-08-12;14,16;3,4826;48388;2086,05
2015-08-13;14,2;3,5074;48009;2083,39
2015-08-14;14,16;3,4761;47508;2091,54
2015-08-17;14,16;3,4746;47217;2102,44
2015-08-18;14,14;3,4811;47450;2096,92
2015-08-19;14,1;3,4849;46588;2079,61
2015-08-20;14,03;3,4751;46649;2035,73
2015-08-21;14,07;3,4896;45719;1970,89
2015-08-24;14,26;3,5494;44336;1893,21
2015-08-25;14,29;3,5345;44544;1867,61
2015-08-26;14,2;3,6326;46038;1940,51
2015-08-27;14,11;3,5555;47715;1987,66
2015-08-28;14,19;3,579;47153;1988,87
2015-08-31;14,38;3,6467;46625;1972,18
2015-09-01;14,54;3,6725;45477;1913,85
2015-09-02;14,87;3,7314;46463;1948,86
2015-09-03;14,72;3,776;47365;1951,13
2015-09-04;15,02;3,7986;46497;1921,22
2015-09-07;NA;NA;NA;NA
2015-09-08;14,9;3,8028;46762;1969,41
2015-09-09;14,91;3,787;46657;1942,04
2015-09-10;15,23;3,8698;46503;1952,29
2015-09-11;15,14;3,8698;46400;1961,05
2015-09-14;14,95;3,8653;47281;1953,03
2015-09-15;14,99;3,8599;47364;1978,09
2015-09-16;15,03;3,8368;48553;1995,31
2015-09-17;15,1;3,8921;48551;1990,2
2015-09-18;15,42;3,9021;47264;1958,03
2015-09-21;15,52;3,9821;46590;1966,97
2015-09-22;15,65;4,0425;46264;1942,74
2015-09-23;16,23;4,1041;45340;1938,76
2015-09-24;15,48;4,1949;45291;1932,24
2015-09-25;15,51;3,9479;44831;1931,34
2015-09-28;15,99;4,0099;43956;1881,77
2015-09-29;15,78;4,1172;44131;1884,09
2015-09-30;15,56;3,9729;45059;1920,03
2015-10-01;15,69;3,9794;45313;1923,82
2015-10-02;15,38;4,001;47033;1951,36
2015-10-05;15,35;3,9141;47598;1987,05
2015-10-06;15,2;3,8567;47735;1979,92
2015-10-07;15,4;3,806;48914;1995,83
2015-10-08;15,22;3,8517;49106;2013,43
2015-10-09;15,45;3,7386;49338;2014,89
2015-10-12;NA;NA;NA;2017,46
2015-10-13;15,65;3,825;47362;2003,69
2015-10-14;15,53;3,8507;46710;1994,24
2015-10-15;15,3;3,8344;47161;2023,86
2015-10-16;15,31;3,8438;47236;2033,11
2015-10-19;15,34;3,9015;47447;2033,66
2015-10-20;15,23;3,8656;47076;2030,77
2015-10-21;15,36;3,9386;47025;2018,94
2015-10-22;15,18;3,936;47772;2052,51
2015-10-23;15,26;3,8988;47596;2075,15
2015-10-26;15,24;3,8582;47209;2071,18
2015-10-27;15,11;3,9114;47042;2065,89
2015-10-28;15,31;3,8797;46740;2090,35
2015-10-29;15,29;3,9328;45628;2089,41
2015-10-30;15,39;3,8589;45868;2079,36
2015-11-02;NA;NA;NA;2104,05
2015-11-03;15,29;3,8126;48053;2109,79
2015-11-04;15,28;3,7687;47710;2102,31
2015-11-05;15,29;3,7893;48046;2099,93
2015-11-06;15,27;3,8059;46918;2099,2
2015-11-09;15,38;3,7928;46194;2078,58
2015-11-10;15,43;3,7981;46206;2081,72
2015-11-11;15,4;3,7327;47065;2075
2015-11-12;15,46;3,7996;46883;2045,97
2015-11-13;15,5;3,8023;46517;2023,04
2015-11-16;15,46;3,8336;46846;2053,19
2015-11-17;15,46;3,8052;47247;2050,44
2015-11-18;15,4;3,7921;47435;2083,58
2015-11-19;15,17;3,7442;48138;2081,24
2015-11-20;NA;3,701;NA;2089,17
2015-11-23;15,05;3,7231;48150;2086,59
2015-11-24;15,17;3,7081;48284;2089,14
2015-11-25;15,24;3,7688;46866;2088,87
2015-11-26;15,48;3,7606;47145;NA
2015-11-27;15,62;3,7399;45872;2090,11
2015-11-30;15,71;3,8506;45120;2080,41
2015-12-01;15,67;3,8745;45046;2102,63
2015-12-02;15,62;3,8545;44914;2079,51
2015-12-03;15,69;3,797;46393;2049,62
2015-12-04;15,7;3,7575;45360;2091,69
2015-12-07;15,68;3,7476;45222;2077,07
2015-12-08;15,72;3,7921;44443;2063,59
2015-12-09;15,65;3,758;46108;2047,62
2015-12-10;15,89;3,7685;45630;2052,23
2015-12-11;15,92;3,8548;45262;2012,37
2015-12-14;16,01;3,9023;44747;2021,94
2015-12-15;15,94;3,8703;44872;2043,41
2015-12-16;15,99;3,9357;45015;2073,07
2015-12-17;15,8;3,8929;45261;2041,89
2015-12-18;15,78;3,9062;43910;2005,55
2015-12-21;15,97;3,9831;43199;2021,15
2015-12-22;15,86;3,977;43469;2038,97
2015-12-23;15,81;3,9632;44014;2064,29
2015-12-24;NA;3,9524;NA;2060,99
2015-12-25;NA;NA;NA;NA
2015-12-28;15,76;3,9186;43764;2056,5
2015-12-29;15,84;3,8492;43653;2078,36
2015-12-30;15,86;3,9048;43349;2063,36
2015-12-31;NA;3,9048;NA;2043,94
2016-01-01;NA;NA;NA;NA
2016-01-04;15,76;4,0387;42141;2012,66
2016-01-05;15,6;4,0114;42419;2016,71
2016-01-06;15,52;4,0303;41773;1990,26
2016-01-07;15,54;4,0475;40694;1943,09
2016-01-08;15,53;4,025;40612;1922,03
2016-01-11;15,61;4,0153;39950;1923,67
2016-01-12;15,54;4,0299;39513;1938,68
2016-01-13;15,49;3,9863;38944;1890,28
2016-01-14;15,51;4,0223;39500;1921,84
2016-01-15;15,57;4,0402;38569;1880,33
2016-01-18;15,63;4,0364;37937;NA
2016-01-19;15,44;4,0303;38057;1881,33
2016-01-20;15,2;4,0861;37645;1859,33
2016-01-21;14,94;4,1558;37717;1868,99
2016-01-22;14,9;4,1232;38031;1906,9
2016-01-25;NA;4,1002;NA;1877,08
2016-01-26;14,78;4,0967;37497;1903,63
2016-01-27;14,77;4,0448;38376;1882,95
2016-01-28;14,51;4,0838;38630;1893,36
2016-01-29;14,57;4,0428;40405;1940,24
2016-02-01;14,45;3,9986;40570;1939,38
2016-02-02;14,51;3,9919;38596;1903,03
2016-02-03;14,55;3,9558;39588;1912,53
2016-02-04;14,6;3,8653;40821;1915,45
2016-02-05;14,63;3,8975;40592;1880,05
2016-02-08;NA;NA;NA;1853,44
2016-02-09;NA;NA;NA;1852,21
2016-02-10;14,5;3,9412;40376;1851,86
2016-02-11;14,56;3,9642;39318;1829,08
2016-02-12;14,5;3,9891;39808;1864,78
2016-02-15;14,49;3,9885;40092;NA
2016-02-16;14,35;4,0213;40947;1895,58
2016-02-17;14,3;4,0318;41630;1926,82
2016-02-18;14,38;4,0091;41477;1917,83
2016-02-19;14,3;4,0492;41543;1917,78
2016-02-22;14,23;3,9618;43234;1945,5
2016-02-23;14,26;3,9684;42520;1921,27
2016-02-24;14,23;3,99;42084;1929,8
2016-02-25;14,27;3,94;41887;1951,7
2016-02-26;14,28;3,9578;41593;1948,05
2016-02-29;14,21;3,9796;42793;1932,23
2016-03-01;14,04;3,9913;44121;1978,35
2016-03-02;14,08;3,9116;44893;1986,45
2016-03-03;14,06;3,8504;47193;1993,4
2016-03-04;14,06;3,7188;49084;1999,99
2016-03-07;14,15;3,7714;49246;2001,76
2016-03-08;14,07;3,7813;49102;1979,26
2016-03-09;13,88;3,7037;48665;1989,26
2016-03-10;13,81;3,67;49571;1989,57
2016-03-11;13,68;3,6271;49638;2022,19
2016-03-14;13,7;3,6239;48867;2019,64
2016-03-15;13,84;3,7116;47130;2015,93
2016-03-16;13,7;3,8079;47763;2027,22
2016-03-17;13,66;3,6445;50913;2040,59
2016-03-18;13,69;3,6146;50814;2049,58
2016-03-21;13,7;3,6229;51171;2051,6
2016-03-22;13,6;3,6073;51010;2049,8
2016-03-23;13,59;3,6531;49690;2036,71
2016-03-24;13,69;3,6948;49657;2035,94
